"Trial","Slider","Variable"
296,"oscillation_ei",2.58949686581999
297,"oscillation_ei",2.56631710402352
298,"oscillation_ei",2.53020148544721
299,"oscillation_ei",2.48144828077212
300,"oscillation_ei",2.42046013162914
1,"oscillation_ei_LLR",0.6
2,"oscillation_ei_LLR",0.601651754519775
3,"oscillation_ei_LLR",0.606593376614131
4,"oscillation_ei_LLR",0.614784054549923
5,"oscillation_ei_LLR",0.626156143380647
6,"oscillation_ei_LLR",0.640615723610677
7,"oscillation_ei_LLR",0.658043376855017
8,"oscillation_ei_LLR",0.67829517208859
9,"oscillation_ei_LLR",0.701203854339844
10,"oscillation_ei_LLR",0.726580226011525
11,"oscillation_ei_LLR",0.754214709420613
12,"oscillation_ei_LLR",0.783879077652744
13,"oscillation_ei_LLR",0.8153283394364
14,"oscillation_ei_LLR",0.848302762470107
15,"oscillation_ei_LLR",0.882530018492451
16,"oscillation_ei_LLR",0.91772743237926
17,"oscillation_ei_LLR",0.953604316693175
18,"oscillation_ei_LLR",0.989864372405089
19,"oscillation_ei_LLR",1.02620813596046
20,"oscillation_ei_LLR",1.06233545248069
21,"oscillation_ei_LLR",1.09794795467403
22,"oscillation_ei_LLR",1.1327515269832
23,"oscillation_ei_LLR",1.16645873461886
24,"oscillation_ei_LLR",1.1987911974182
25,"oscillation_ei_LLR",1.22948188892341
26,"oscillation_ei_LLR",1.25827734169244
27,"oscillation_ei_LLR",1.284939740629
28,"oscillation_ei_LLR",1.30924888704331
29,"oscillation_ei_LLR",1.33100401722308
30,"oscillation_ei_LLR",1.35002546049529
31,"oscillation_ei_LLR",1.36615612308545
32,"oscillation_ei_LLR",1.37926278551937
33,"oscillation_ei_LLR",1.38923720285246
34,"oscillation_ei_LLR",1.39599699864018
35,"oscillation_ei_LLR",1.39948634526629
36,"oscillation_ei_LLR",1.39967642501048
37,"oscillation_ei_LLR",1.39656566804739
38,"oscillation_ei_LLR",1.39017976541137
39,"oscillation_ei_LLR",1.38057145682014
40,"oscillation_ei_LLR",1.36782009510941
41,"oscillation_ei_LLR",1.35203099087587
42,"oscillation_ei_LLR",1.33333454274093
43,"oscillation_ei_LLR",1.31188516041815
44,"oscillation_ei_LLR",1.2878599894785
45,"oscillation_ei_LLR",1.26145744834544
46,"oscillation_ei_LLR",1.23289558960222
47,"oscillation_ei_LLR",1.20241029914519
48,"oscillation_ei_LLR",1.17025334805584
49,"oscillation_ei_LLR",1.13669031328071
50,"oscillation_ei_LLR",1.10199838429173
51,"oscillation_ei_LLR",1.06646407384142
52,"oscillation_ei_LLR",1.03038085171927
53,"oscillation_ei_LLR",0.9940467210514
54,"oscillation_ei_LLR",0.957761757160589
55,"oscillation_ei_LLR",0.921825629312365
56,"oscillation_ei_LLR",0.88653512581471
57,"oscillation_ei_LLR",0.85218170291091
58,"oscillation_ei_LLR",0.819049077708724
59,"oscillation_ei_LLR",0.787410885025297
60,"oscillation_ei_LLR",0.757528417499441
61,"oscillation_ei_LLR",0.729648467635148
62,"oscillation_ei_LLR",0.704001289598413
63,"oscillation_ei_LLR",0.680798697600445
64,"oscillation_ei_LLR",0.660232316572259
65,"oscillation_ei_LLR",0.642471999577949
66,"oscillation_ei_LLR",0.627664425036856
67,"oscillation_ei_LLR",0.615931885339854
68,"oscillation_ei_LLR",0.607371276864308
69,"oscillation_ei_LLR",0.602053299728927
70,"oscillation_ei_LLR",0.600021873897557
71,"oscillation_ei_LLR",0.601293776454191
72,"oscillation_ei_LLR",0.605858503044846
73,"oscillation_ei_LLR",0.613678354630633
74,"oscillation_ei_LLR",0.624688748835549
75,"oscillation_ei_LLR",0.638798753317631
76,"oscillation_ei_LLR",0.655891836758493
77,"oscillation_ei_LLR",0.675826831268982
78,"oscillation_ei_LLR",0.698439098262678
79,"oscillation_ei_LLR",0.723541888168534
80,"oscillation_ei_LLR",0.75092788275312
81,"oscillation_ei_LLR",0.780370907314768
82,"oscillation_ei_LLR",0.811627798609001
83,"oscillation_ei_LLR",0.844440413078471
84,"oscillation_ei_LLR",0.878537758801901
85,"oscillation_ei_LLR",0.913638233554736
86,"oscillation_ei_LLR",0.94945195049788
87,"oscillation_ei_LLR",0.985683132287177
88,"oscillation_ei_LLR",1.02203255383124
89,"oscillation_ei_LLR",1.05820001352345
90,"oscillation_ei_LLR",1.09388681253871
91,"oscillation_ei_LLR",1.12879822171918
92,"oscillation_ei_LLR",1.16264591567533
93,"oscillation_ei_LLR",1.19515035399978
94,"oscillation_ei_LLR",1.22604308992796
95,"oscillation_ei_LLR",1.25506898737888
96,"oscillation_ei_LLR",1.28198832806601
97,"oscillation_ei_LLR",1.3065787912761
98,"oscillation_ei_LLR",1.32863728996541
99,"oscillation_ei_LLR",1.34798164800939
100,"oscillation_ei_LLR",1.36445210475387
101,"oscillation_ei_LLR",1.37791263444201
102,"oscillation_ei_LLR",1.38825206962005
103,"oscillation_ei_LLR",1.39538501924406
104,"oscillation_ei_LLR",1.39925257390513
105,"oscillation_ei_LLR",1.3998227923488
106,"oscillation_ei_LLR",1.39709096527062
107,"oscillation_ei_LLR",1.39107965420919
108,"oscillation_ei_LLR",1.38183850521561
109,"oscillation_ei_LLR",1.36944383883796
110,"oscillation_ei_LLR",1.35399801980729
111,"oscillation_ei_LLR",1.33562861163058
112,"oscillation_ei_LLR",1.31448732307274
113,"oscillation_ei_LLR",1.29074875522841
114,"oscillation_ei_LLR",1.26460895953124
115,"oscillation_ei_LLR",1.23628381860968
116,"oscillation_ei_LLR",1.20600726336143
117,"oscillation_ei_LLR",1.17402934097136
118,"oscillation_ei_LLR",1.14061414982868
119,"oscillation_ei_LLR",1.10603765839837
120,"oscillation_ei_LLR",1.07058542606044
121,"oscillation_ei_LLR",1.03455024473988
122,"oscillation_ei_LLR",0.99822972080478
123,"oscillation_ei_LLR",0.961923817202987
124,"oscillation_ei_LLR",0.925932376136348
125,"oscillation_ei_LLR",0.890552642732138
126,"oscillation_ei_LLR",0.856076810163151
127,"oscillation_ei_LLR",0.822789606490732
128,"oscillation_ei_LLR",0.790965943160462
129,"oscillation_ei_LLR",0.76086864457105
130,"oscillation_ei_LLR",0.732746277467387
131,"oscillation_ei_LLR",0.706831098084323
132,"oscillation_ei_LLR",0.683337133995242
133,"oscillation_ei_LLR",0.662458416507004
134,"oscillation_ei_LLR",0.644367378199496
135,"oscillation_ei_LLR",0.629213428844181
136,"oscillation_ei_LLR",0.617121721462759
137,"oscillation_ei_LLR",0.608192118716823
138,"oscillation_ei_LLR",0.602498368164853
139,"oscillation_ei_LLR",0.60008749319789
140,"oscillation_ei_LLR",0.600979404684052
141,"oscillation_ei_LLR",0.605166736529196
142,"oscillation_ei_LLR",0.612614906511816
143,"oscillation_ei_LLR",0.62326240188975
144,"oscillation_ei_LLR",0.637021287419921
145,"oscillation_ei_LLR",0.653777931595525
146,"oscillation_ei_LLR",0.673393945102792
147,"oscillation_ei_LLR",0.69570732374687
148,"oscillation_ei_LLR",0.720533786407628
149,"oscillation_ei_LLR",0.747668296975512
150,"oscillation_ei_LLR",0.776886757698162
151,"oscillation_ei_LLR",0.807947859952781
152,"oscillation_ei_LLR",0.840595077159177
153,"oscillation_ei_LLR",0.874558783374456
154,"oscillation_ei_LLR",0.909558480072373
155,"oscillation_ei_LLR",0.945305112716866
156,"oscillation_ei_LLR",0.981503457997754
157,"oscillation_ei_LLR",1.0178545620129
158,"oscillation_ei_LLR",1.05405820926053
159,"oscillation_ei_LLR",1.08981540205078
160,"oscillation_ei_LLR",1.12483082985962
161,"oscillation_ei_LLR",1.15881530823131
162,"oscillation_ei_LLR",1.1914881670871
163,"oscillation_ei_LLR",1.22257956871554
164,"oscillation_ei_LLR",1.25183273630081
165,"oscillation_ei_LLR",1.27900607458402
166,"oscillation_ei_LLR",1.30387516514353
167,"oscillation_ei_LLR",1.32623461981567
168,"oscillation_ei_LLR",1.34589977694888
169,"oscillation_ei_LLR",1.36270822648227
170,"oscillation_ei_LLR",1.3765211512534
171,"oscillation_ei_LLR",1.38722447345766
172,"oscillation_ei_LLR",1.39472979679091
173,"oscillation_ei_LLR",1.39897513649447
174,"oscillation_ei_LLR",1.39992543127311
175,"oscillation_ei_LLR",1.39757283285837
176,"oscillation_ei_LLR",1.39193677082555
177,"oscillation_ei_LLR",1.38306379212935
178,"oscillation_ei_LLR",1.3710271766831
179,"oscillation_ei_LLR",1.35592633215661
180,"oscillation_ei_LLR",1.33788597299089
181,"oscillation_ei_LLR",1.31705509040989
182,"oscillation_ei_LLR",1.29360572193588
183,"oscillation_ei_LLR",1.26773153057067
184,"oscillation_ei_LLR",1.23964620537693
185,"oscillation_ei_LLR",1.2095816966688
186,"oscillation_ei_LLR",1.177786300387
187,"oscillation_ei_LLR",1.1445226074791
188,"oscillation_ei_LLR",1.11006533522064
189,"oscillation_ei_LLR",1.07469905838757
190,"oscillation_ei_LLR",1.03871585901793
191,"oscillation_ei_LLR",1.00241291417269
192,"oscillation_ei_LLR",0.966090041617994
193,"oscillation_ei_LLR",0.930047223698417
194,"oscillation_ei_LLR",0.894582129850971
195,"oscillation_ei_LLR",0.859987658220944
196,"oscillation_ei_LLR",0.826549516682709
197,"oscillation_ei_LLR",0.794543863243354
198,"oscillation_ei_LLR",0.764235025316515
199,"oscillation_ei_LLR",0.735873316702369
200,"oscillation_ei_LLR",0.70969297030287
201,"oscillation_ei_LLR",0.685910203645495
202,"oscillation_ei_LLR",0.66472143319184
203,"oscillation_ei_LLR",0.646301652178729
204,"oscillation_ei_LLR",0.630802985388871
205,"oscillation_ei_LLR",0.618353432786871
206,"oscillation_ei_LLR",0.609055812396625
207,"oscillation_ei_LLR",0.602986911150646
208,"oscillation_ei_LLR",0.600196850724251
209,"oscillation_ei_LLR",0.600708673592039
210,"oscillation_ei_LLR",0.604518152725332
211,"oscillation_ei_LLR",0.61159382650225
212,"oscillation_ei_LLR",0.621877258542085
213,"oscillation_ei_LLR",0.635283520318083
214,"oscillation_ei_LLR",0.651701892562838
215,"oscillation_ei_LLR",0.670996779673533
216,"oscillation_ei_LLR",0.693008829565202
217,"oscillation_ei_LLR",0.717556249723355
218,"oscillation_ei_LLR",0.744436308587014
219,"oscillation_ei_LLR",0.773427009862584
220,"oscillation_ei_LLR",0.804288925940746
221,"oscillation_ei_LLR",0.836767175274643
222,"oscillation_ei_LLR",0.87059352738862
223,"oscillation_ei_LLR",0.905488618132718
224,"oscillation_ei_LLR",0.94116425688766
225,"oscillation_ei_LLR",0.977325806665655
226,"oscillation_ei_LLR",1.01367461745026
227,"oscillation_ei_LLR",1.04991049267897
228,"oscillation_ei_LLR",1.08573416849834
229,"oscillation_ei_LLR",1.12084978531613
230,"oscillation_ei_LLR",1.15496733123838
231,"oscillation_ei_LLR",1.18780503721167
232,"oscillation_ei_LLR",1.21909170408971
233,"oscillation_ei_LLR",1.24856894240537
234,"oscillation_ei_LLR",1.27599330635056
235,"oscillation_ei_LLR",1.30113830433979
236,"oscillation_ei_LLR",1.32379626955267
237,"oscillation_ei_LLR",1.34378007500695
238,"oscillation_ei_LLR",1.36092467899772
239,"oscillation_ei_LLR",1.37508848813933
240,"oscillation_ei_LLR",1.38615452675294
241,"oscillation_ei_LLR",1.39403140294207
242,"oscillation_ei_LLR",1.39865406337749
243,"oscillation_ei_LLR",1.39998433055785
244,"oscillation_ei_LLR",1.39801121810903
245,"oscillation_ei_LLR",1.39275102151804
246,"oscillation_ei_LLR",1.38424718355236
247,"oscillation_ei_LLR",1.37256993547596
248,"oscillation_ei_LLR",1.35781571702529
249,"oscillation_ei_LLR",1.34010637993541
250,"oscillation_ei_LLR",1.31958818159421
251,"oscillation_ei_LLR",1.29643057713593
252,"oscillation_ei_LLR",1.27082481994974
253,"oscillation_ei_LLR",1.24298238216145
254,"oscillation_ei_LLR",1.21313320813336
255,"oscillation_ei_LLR",1.18152381540602
256,"oscillation_ei_LLR",1.14841525876597
257,"oscillation_ei_LLR",1.11408097425357
258,"oscillation_ei_LLR",1.07880452091694
259,"oscillation_ei_LLR",1.0428772389623
260,"oscillation_ei_LLR",1.00659584364141
261,"oscillation_ei_LLR",0.970259974747781
262,"oscillation_ei_LLR",0.934169721959797
263,"oscillation_ei_LLR",0.898623146468265
264,"oscillation_ei_LLR",0.863913819356842
265,"oscillation_ei_LLR",0.830328397065202
266,"oscillation_ei_LLR",0.798144253958684
267,"oscillation_ei_LLR",0.767627191556499
268,"oscillation_ei_LLR",0.739029243337411
269,"oscillation_ei_LLR",0.712586593252555
270,"oscillation_ei_LLR",0.688517625135893
271,"oscillation_ei_LLR",0.667021119121793
272,"oscillation_ei_LLR",0.648274609965093
273,"oscillation_ei_LLR",0.632432920821942
274,"oscillation_ei_LLR",0.619626884600554
275,"oscillation_ei_LLR",0.609962263441976
276,"oscillation_ei_LLR",0.603518875254611
277,"oscillation_ei_LLR",0.600349934516263
278,"oscillation_ei_LLR",0.600481612787871
279,"oscillation_ei_LLR",0.603912822568533
280,"oscillation_ei_LLR",0.610615226276932
281,"oscillation_ei_LLR",0.620533470284974
282,"oscillation_ei_LLR",0.633585642070815
283,"oscillation_ei_LLR",0.649663946715757
284,"oscillation_ei_LLR",0.668635597157959
285,"oscillation_ei_LLR",0.690343910850597
286,"oscillation_ei_LLR",0.714609603767377
287,"oscillation_ei_LLR",0.741232271068543
288,"oscillation_ei_LLR",0.769992042198883
289,"oscillation_ei_LLR",0.800651396748634
290,"oscillation_ei_LLR",0.832957126080539
291,"oscillation_ei_LLR",0.86664242452241
292,"oscillation_ei_LLR",0.901429092854487
293,"oscillation_ei_LLR",0.937029835893541
294,"oscillation_ei_LLR",0.973150635198467
295,"oscillation_ei_LLR",1.00949317730171
296,"oscillation_ei_LLR",1.04575731741238
297,"oscillation_ei_LLR",1.08164355824381
298,"oscillation_ei_LLR",1.11685552349353
299,"oscillation_ei_LLR",1.15110240554781
300,"oscillation_ei_LLR",1.18410136719552
1,"H_est",0.15
2,"H_est",0.15
3,"H_est",0.15
4,"H_est",0.15
5,"H_est",0.15
6,"H_est",0.15
7,"H_est",0.15
8,"H_est",0.15
9,"H_est",0.15
10,"H_est",0.15
11,"H_est",0.15
12,"H_est",0.15
13,"H_est",0.15
14,"H_est",0.15
15,"H_est",0.15
16,"H_est",0.15
17,"H_est",0.15
18,"H_est",0.15
19,"H_est",0.15
20,"H_est",0.15
21,"H_est",0.15
22,"H_est",0.15
23,"H_est",0.15
24,"H_est",0.15
25,"H_est",0.15
26,"H_est",0.15
27,"H_est",0.15
28,"H_est",0.15
29,"H_est",0.15
30,"H_est",0.15
31,"H_est",0.15
32,"H_est",0.15
33,"H_est",0.15
34,"H_est",0.15
35,"H_est",0.15
36,"H_est",0.15
37,"H_est",0.15
38,"H_est",0.15
39,"H_est",0.15
40,"H_est",0.15
41,"H_est",0.15
42,"H_est",0.15
43,"H_est",0.15
44,"H_est",0.15
45,"H_est",0.15
46,"H_est",0.15
47,"H_est",0.15
48,"H_est",0.15
49,"H_est",0.15
50,"H_est",0.15
51,"H_est",0.15
52,"H_est",0.15
53,"H_est",0.15
54,"H_est",0.15
55,"H_est",0.15
56,"H_est",0.15
57,"H_est",0.15
58,"H_est",0.15
59,"H_est",0.15
60,"H_est",0.15
61,"H_est",0.15
62,"H_est",0.15
63,"H_est",0.15
64,"H_est",0.15
65,"H_est",0.15
66,"H_est",0.15
67,"H_est",0.15
68,"H_est",0.15
69,"H_est",0.15
70,"H_est",0.15
71,"H_est",0.15
72,"H_est",0.15
73,"H_est",0.15
74,"H_est",0.15
75,"H_est",0.15
76,"H_est",0.15
77,"H_est",0.15
78,"H_est",0.15
79,"H_est",0.15
80,"H_est",0.15
81,"H_est",0.15
82,"H_est",0.15
83,"H_est",0.15
84,"H_est",0.15
85,"H_est",0.15
86,"H_est",0.15
87,"H_est",0.15
88,"H_est",0.15
89,"H_est",0.15
90,"H_est",0.15
91,"H_est",0.15
92,"H_est",0.15
93,"H_est",0.15
94,"H_est",0.15
95,"H_est",0.15
96,"H_est",0.15
97,"H_est",0.15
98,"H_est",0.15
99,"H_est",0.15
100,"H_est",0.15
101,"H_est",0.15
102,"H_est",0.15
103,"H_est",0.15
104,"H_est",0.15
105,"H_est",0.15
106,"H_est",0.15
107,"H_est",0.15
108,"H_est",0.15
109,"H_est",0.15
110,"H_est",0.15
111,"H_est",0.15
112,"H_est",0.15
113,"H_est",0.15
114,"H_est",0.15
115,"H_est",0.15
116,"H_est",0.15
117,"H_est",0.15
118,"H_est",0.15
119,"H_est",0.15
120,"H_est",0.15
121,"H_est",0.15
122,"H_est",0.15
123,"H_est",0.15
124,"H_est",0.15
125,"H_est",0.15
126,"H_est",0.15
127,"H_est",0.15
128,"H_est",0.15
129,"H_est",0.15
130,"H_est",0.15
131,"H_est",0.15
132,"H_est",0.15
133,"H_est",0.15
134,"H_est",0.15
135,"H_est",0.15
136,"H_est",0.15
137,"H_est",0.15
138,"H_est",0.15
139,"H_est",0.15
140,"H_est",0.15
141,"H_est",0.15
142,"H_est",0.15
143,"H_est",0.15
144,"H_est",0.15
145,"H_est",0.15
146,"H_est",0.15
147,"H_est",0.15
148,"H_est",0.15
149,"H_est",0.15
150,"H_est",0.15
151,"H_est",0.15
152,"H_est",0.15
153,"H_est",0.15
154,"H_est",0.15
155,"H_est",0.15
156,"H_est",0.15
157,"H_est",0.15
158,"H_est",0.15
159,"H_est",0.15
160,"H_est",0.15
161,"H_est",0.15
162,"H_est",0.15
163,"H_est",0.15
164,"H_est",0.15
165,"H_est",0.15
166,"H_est",0.15
167,"H_est",0.15
168,"H_est",0.15
169,"H_est",0.15
170,"H_est",0.15
171,"H_est",0.15
172,"H_est",0.15
173,"H_est",0.15
174,"H_est",0.15
175,"H_est",0.15
176,"H_est",0.15
177,"H_est",0.15
178,"H_est",0.15
179,"H_est",0.15
180,"H_est",0.15
181,"H_est",0.15
182,"H_est",0.15
183,"H_est",0.15
184,"H_est",0.15
185,"H_est",0.15
186,"H_est",0.15
187,"H_est",0.15
188,"H_est",0.15
189,"H_est",0.15
190,"H_est",0.15
191,"H_est",0.15
192,"H_est",0.15
193,"H_est",0.15
194,"H_est",0.15
195,"H_est",0.15
196,"H_est",0.15
197,"H_est",0.15
198,"H_est",0.15
199,"H_est",0.15
200,"H_est",0.15
201,"H_est",0.15
202,"H_est",0.15
203,"H_est",0.15
204,"H_est",0.15
205,"H_est",0.15
206,"H_est",0.15
207,"H_est",0.15
208,"H_est",0.15
209,"H_est",0.15
210,"H_est",0.15
211,"H_est",0.15
212,"H_est",0.15
213,"H_est",0.15
214,"H_est",0.15
215,"H_est",0.15
216,"H_est",0.15
217,"H_est",0.15
218,"H_est",0.15
219,"H_est",0.15
220,"H_est",0.15
221,"H_est",0.15
222,"H_est",0.15
223,"H_est",0.15
224,"H_est",0.15
225,"H_est",0.15
226,"H_est",0.15
227,"H_est",0.15
228,"H_est",0.15
229,"H_est",0.15
230,"H_est",0.15
231,"H_est",0.15
232,"H_est",0.15
233,"H_est",0.15
234,"H_est",0.15
235,"H_est",0.15
236,"H_est",0.15
237,"H_est",0.15
238,"H_est",0.15
239,"H_est",0.15
240,"H_est",0.15
241,"H_est",0.15
242,"H_est",0.15
243,"H_est",0.15
244,"H_est",0.15
245,"H_est",0.15
246,"H_est",0.15
247,"H_est",0.15
248,"H_est",0.15
249,"H_est",0.15
250,"H_est",0.15
251,"H_est",0.15
252,"H_est",0.15
253,"H_est",0.15
254,"H_est",0.15
255,"H_est",0.15
256,"H_est",0.15
257,"H_est",0.15
258,"H_est",0.15
259,"H_est",0.15
260,"H_est",0.15
261,"H_est",0.15
262,"H_est",0.15
263,"H_est",0.15
264,"H_est",0.15
265,"H_est",0.15
266,"H_est",0.15
267,"H_est",0.15
268,"H_est",0.15
269,"H_est",0.15
270,"H_est",0.15
271,"H_est",0.15
272,"H_est",0.15
273,"H_est",0.15
274,"H_est",0.15
275,"H_est",0.15
276,"H_est",0.15
277,"H_est",0.15
278,"H_est",0.15
279,"H_est",0.15
280,"H_est",0.15
281,"H_est",0.15
282,"H_est",0.15
283,"H_est",0.15
284,"H_est",0.15
285,"H_est",0.15
286,"H_est",0.15
287,"H_est",0.15
288,"H_est",0.15
289,"H_est",0.15
290,"H_est",0.15
291,"H_est",0.15
292,"H_est",0.15
293,"H_est",0.15
294,"H_est",0.15
295,"H_est",0.15
296,"H_est",0.15
297,"H_est",0.15
298,"H_est",0.15
299,"H_est",0.15
300,"H_est",0.15
1,"prec_est",2
2,"prec_est",2
3,"prec_est",2
4,"prec_est",2
5,"prec_est",2
6,"prec_est",2
7,"prec_est",2
8,"prec_est",2
9,"prec_est",2
10,"prec_est",2
11,"prec_est",2
12,"prec_est",2
13,"prec_est",2
14,"prec_est",2
15,"prec_est",2
16,"prec_est",2
17,"prec_est",2
18,"prec_est",2
19,"prec_est",2
20,"prec_est",2
21,"prec_est",2
22,"prec_est",2
23,"prec_est",2
24,"prec_est",2
25,"prec_est",2
26,"prec_est",2
27,"prec_est",2
28,"prec_est",2
29,"prec_est",2
30,"prec_est",2
31,"prec_est",2
32,"prec_est",2
33,"prec_est",2
34,"prec_est",2
35,"prec_est",2
36,"prec_est",2
37,"prec_est",2
38,"prec_est",2
39,"prec_est",2
40,"prec_est",2
41,"prec_est",2
42,"prec_est",2
43,"prec_est",2
44,"prec_est",2
45,"prec_est",2
46,"prec_est",2
47,"prec_est",2
48,"prec_est",2
49,"prec_est",2
50,"prec_est",2
51,"prec_est",2
52,"prec_est",2
53,"prec_est",2
54,"prec_est",2
55,"prec_est",2
56,"prec_est",2
57,"prec_est",2
58,"prec_est",2
59,"prec_est",2
60,"prec_est",2
61,"prec_est",2
62,"prec_est",2
63,"prec_est",2
64,"prec_est",2
65,"prec_est",2
66,"prec_est",2
67,"prec_est",2
68,"prec_est",2
69,"prec_est",2
70,"prec_est",2
71,"prec_est",2
72,"prec_est",2
73,"prec_est",2
74,"prec_est",2
75,"prec_est",2
76,"prec_est",2
77,"prec_est",2
78,"prec_est",2
79,"prec_est",2
80,"prec_est",2
81,"prec_est",2
82,"prec_est",2
83,"prec_est",2
84,"prec_est",2
85,"prec_est",2
86,"prec_est",2
87,"prec_est",2
88,"prec_est",2
89,"prec_est",2
90,"prec_est",2
91,"prec_est",2
92,"prec_est",2
93,"prec_est",2
94,"prec_est",2
95,"prec_est",2
96,"prec_est",2
97,"prec_est",2
98,"prec_est",2
99,"prec_est",2
100,"prec_est",2
101,"prec_est",2
102,"prec_est",2
103,"prec_est",2
104,"prec_est",2
105,"prec_est",2
106,"prec_est",2
107,"prec_est",2
108,"prec_est",2
109,"prec_est",2
110,"prec_est",2
111,"prec_est",2
112,"prec_est",2
113,"prec_est",2
114,"prec_est",2
115,"prec_est",2
116,"prec_est",2
117,"prec_est",2
118,"prec_est",2
119,"prec_est",2
120,"prec_est",2
121,"prec_est",2
122,"prec_est",2
123,"prec_est",2
124,"prec_est",2
125,"prec_est",2
126,"prec_est",2
127,"prec_est",2
128,"prec_est",2
129,"prec_est",2
130,"prec_est",2
131,"prec_est",2
132,"prec_est",2
133,"prec_est",2
134,"prec_est",2
135,"prec_est",2
136,"prec_est",2
137,"prec_est",2
138,"prec_est",2
139,"prec_est",2
140,"prec_est",2
141,"prec_est",2
142,"prec_est",2
143,"prec_est",2
144,"prec_est",2
145,"prec_est",2
146,"prec_est",2
147,"prec_est",2
148,"prec_est",2
149,"prec_est",2
150,"prec_est",2
151,"prec_est",2
152,"prec_est",2
153,"prec_est",2
154,"prec_est",2
155,"prec_est",2
156,"prec_est",2
157,"prec_est",2
158,"prec_est",2
159,"prec_est",2
160,"prec_est",2
161,"prec_est",2
162,"prec_est",2
163,"prec_est",2
164,"prec_est",2
165,"prec_est",2
166,"prec_est",2
167,"prec_est",2
168,"prec_est",2
169,"prec_est",2
170,"prec_est",2
171,"prec_est",2
172,"prec_est",2
173,"prec_est",2
174,"prec_est",2
175,"prec_est",2
176,"prec_est",2
177,"prec_est",2
178,"prec_est",2
179,"prec_est",2
180,"prec_est",2
181,"prec_est",2
182,"prec_est",2
183,"prec_est",2
184,"prec_est",2
185,"prec_est",2
186,"prec_est",2
187,"prec_est",2
188,"prec_est",2
189,"prec_est",2
190,"prec_est",2
191,"prec_est",2
192,"prec_est",2
193,"prec_est",2
194,"prec_est",2
195,"prec_est",2
196,"prec_est",2
197,"prec_est",2
198,"prec_est",2
199,"prec_est",2
200,"prec_est",2
201,"prec_est",2
202,"prec_est",2
203,"prec_est",2
204,"prec_est",2
205,"prec_est",2
206,"prec_est",2
207,"prec_est",2
208,"prec_est",2
209,"prec_est",2
210,"prec_est",2
211,"prec_est",2
212,"prec_est",2
213,"prec_est",2
214,"prec_est",2
215,"prec_est",2
216,"prec_est",2
217,"prec_est",2
218,"prec_est",2
219,"prec_est",2
220,"prec_est",2
221,"prec_est",2
222,"prec_est",2
223,"prec_est",2
224,"prec_est",2
225,"prec_est",2
226,"prec_est",2
227,"prec_est",2
228,"prec_est",2
229,"prec_est",2
230,"prec_est",2
231,"prec_est",2
232,"prec_est",2
233,"prec_est",2
234,"prec_est",2
235,"prec_est",2
236,"prec_est",2
237,"prec_est",2
238,"prec_est",2
239,"prec_est",2
240,"prec_est",2
241,"prec_est",2
242,"prec_est",2
243,"prec_est",2
244,"prec_est",2
245,"prec_est",2
246,"prec_est",2
247,"prec_est",2
248,"prec_est",2
249,"prec_est",2
250,"prec_est",2
251,"prec_est",2
252,"prec_est",2
253,"prec_est",2
254,"prec_est",2
255,"prec_est",2
256,"prec_est",2
257,"prec_est",2
258,"prec_est",2
259,"prec_est",2
260,"prec_est",2
261,"prec_est",2
262,"prec_est",2
263,"prec_est",2
264,"prec_est",2
265,"prec_est",2
266,"prec_est",2
267,"prec_est",2
268,"prec_est",2
269,"prec_est",2
270,"prec_est",2
271,"prec_est",2
272,"prec_est",2
273,"prec_est",2
274,"prec_est",2
275,"prec_est",2
276,"prec_est",2
277,"prec_est",2
278,"prec_est",2
279,"prec_est",2
280,"prec_est",2
281,"prec_est",2
282,"prec_est",2
283,"prec_est",2
284,"prec_est",2
285,"prec_est",2
286,"prec_est",2
287,"prec_est",2
288,"prec_est",2
289,"prec_est",2
290,"prec_est",2
291,"prec_est",2
292,"prec_est",2
293,"prec_est",2
294,"prec_est",2
295,"prec_est",2
296,"prec_est",2
297,"prec_est",2
298,"prec_est",2
299,"prec_est",2
300,"prec_est",2
1,"Stimulus",1
2,"Stimulus",1
3,"Stimulus",1
4,"Stimulus",1
5,"Stimulus",0
6,"Stimulus",1
7,"Stimulus",0
8,"Stimulus",0
9,"Stimulus",0
10,"Stimulus",1
11,"Stimulus",1
12,"Stimulus",1
13,"Stimulus",1
14,"Stimulus",1
15,"Stimulus",1
16,"Stimulus",0
17,"Stimulus",0
18,"Stimulus",0
19,"Stimulus",0
20,"Stimulus",0
21,"Stimulus",0
22,"Stimulus",0
23,"Stimulus",0
24,"Stimulus",1
25,"Stimulus",1
26,"Stimulus",1
27,"Stimulus",1
28,"Stimulus",1
29,"Stimulus",1
30,"Stimulus",1
31,"Stimulus",1
32,"Stimulus",1
33,"Stimulus",1
34,"Stimulus",1
35,"Stimulus",1
36,"Stimulus",1
37,"Stimulus",1
38,"Stimulus",1
39,"Stimulus",1
40,"Stimulus",1
41,"Stimulus",1
42,"Stimulus",1
43,"Stimulus",1
44,"Stimulus",1
45,"Stimulus",0
46,"Stimulus",1
47,"Stimulus",1
48,"Stimulus",0
49,"Stimulus",1
50,"Stimulus",1
51,"Stimulus",1
52,"Stimulus",0
53,"Stimulus",1
54,"Stimulus",0
55,"Stimulus",1
56,"Stimulus",1
57,"Stimulus",1
58,"Stimulus",1
59,"Stimulus",0
60,"Stimulus",0
61,"Stimulus",1
62,"Stimulus",1
63,"Stimulus",0
